team,conference,elo_rating,week,season,date
Notre Dame,FBS Independents,1523.64065898031,4,2000,2000-09-16
Ohio,Mid-American,1267.17251717154,4,2000,2000-09-16
Ohio State,Big Ten,1576.42832584809,4,2000,2000-09-16
Oklahoma State,Big 12,1524.92168623722,4,2000,2000-09-16
Oregon,Pac-10,1474.09321505081,4,2000,2000-09-16
Pittsburgh,Big East,1547.89626319739,4,2000,2000-09-16
San José State,Western Athletic,1268.80055597094,4,2000,2000-09-16
South Carolina,SEC,1575.10760255495,4,2000,2000-09-16
South Florida,FBS Independents,1190.50263279305,4,2000,2000-09-16
Alabama,SEC,1419.89538474669,4,2000,2000-09-16
Stanford,Pac-10,1511.40314081478,4,2000,2000-09-16
Louisiana Tech,FBS Independents,1093.10160544479,4,2000,2000-09-16
Temple,Big East,1265.44164638425,4,2000,2000-09-16
Texas A&M,Big 12,1488.46235823832,4,2000,2000-09-16
TCU,Western Athletic,1554.17612481216,4,2000,2000-09-16
Texas Tech,Big 12,1532.39574721634,4,2000,2000-09-16
Toledo,Mid-American,1274.75265707716,4,2000,2000-09-16
UCLA,Pac-10,1576.68718675744,4,2000,2000-09-16
Colorado,Big 12,1373.76235042024,4,2000,2000-09-16
Utah,Mountain West,1375.16446895315,4,2000,2000-09-16
West Virginia,Big East,1568.9021815737,4,2000,2000-09-16
Western Michigan,Mid-American,1264.88198959166,4,2000,2000-09-16
Wisconsin,Big Ten,1560.48496618124,4,2000,2000-09-16
Wyoming,Mountain West,1220.64287693691,4,2000,2000-09-16
Kent State,Mid-American,1097.63591982407,4,2000,2000-09-16
East Carolina,Conference USA,1281.57177370034,4,2000,2000-09-16
Tennessee,SEC,1461.63437713309,4,2000,2000-09-16
Florida State,ACC,1613.7866095151,4,2000,2000-09-16
Houston,Conference USA,1218.37107871232,4,2000,2000-09-16
Vanderbilt,SEC,1352.49790156185,4,2000,2000-09-16
Rice,Western Athletic,1169.69461783452,4,2000,2000-09-16
Auburn,SEC,1588.88514446816,4,2000,2000-09-16
Clemson,ACC,1555.99157235291,4,2000,2000-09-16
Duke,ACC,1355.19740048131,4,2000,2000-09-16
Virginia Tech,Big East,1565.22090007898,4,2000,2000-09-16
Mississippi State,SEC,1557.50087400895,4,2000,2000-09-14
UCF,FBS Independents,1151.10181992383,4,2000,2000-09-16
San Diego State,Mountain West,1160.09917529478,4,2000,2000-09-16
Colorado State,Mountain West,1256.39117085558,4,2000,2000-09-16
Boise State,Big West,1236.39221348066,4,2000,2000-09-16
Connecticut,FBS Independents,1216.50955486667,4,2000,2000-09-16
Navy,FBS Independents,1141.70025162796,4,2000,2000-09-16
California,Pac-10,1493.62273999755,4,2000,2000-09-16
Iowa State,Big 12,1552.63983825452,4,2000,2000-09-16
UAB,Conference USA,1187.3236603938,4,2000,2000-09-16
Ball State,Mid-American,1101.68595756479,4,2000,2000-09-16
Indiana,Big Ten,1418.98662368575,4,2000,2000-09-16
Nicholls,,498.585357773932,4,2000,2000-09-16
Memphis,Conference USA,1264.49143198982,4,2000,2000-09-16
Michigan State,Big Ten,1553.47374049634,4,2000,2000-09-16
Murray State,,498.791818255291,4,2000,2000-09-16
Minnesota,Big Ten,1492.12883474632,4,2000,2000-09-16
North Texas,Big West,1141.22171902302,4,2000,2000-09-16
New Mexico,Mountain West,1206.43721054963,4,2000,2000-09-16
SMU,Western Athletic,1214.85414714374,4,2000,2000-09-16
Purdue,Big Ten,1478.51775310795,4,2000,2000-09-16
Tennessee Tech,,499.255220907821,4,2000,2000-09-16
Miami (OH),Mid-American,1306.74992798415,4,2000,2000-09-16
Texas State,,1191.01423365087,4,2000,2000-09-16
Idaho,Big West,450.484739730396,4,2000,2000-09-16
Penn State,Big Ten,1383.99764009694,4,2000,2000-09-16
Southern Utah,,498.120891623993,4,2000,2000-09-16
Eastern Michigan,Mid-American,1184.90204611271,4,2000,2000-09-16
James Madison,,498.84493106903,4,2000,2000-09-16
Southern Mississippi,Conference USA,1265.75282538563,4,2000,2000-09-16
Texas,Big 12,1466.24282853475,4,2000,2000-09-16
Stephen F. Austin,,583.760110586261,4,2000,2000-09-16
Bowling Green,Mid-American,1146.28663360326,4,2000,2000-09-16
UTEP,Western Athletic,1222.40087527123,4,2000,2000-09-16
Northwestern,Big Ten,1497.75475965609,4,2000,2000-09-16
Louisiana,FBS Independents,1104.53779964018,4,2000,2000-09-16
Eastern Illinois,,499.286882421829,4,2000,2000-09-16
Michigan,Big Ten,1487.71715748745,4,2000,2000-09-16
Washington,Pac-10,1569.64817286882,4,2000,2000-09-16
Washington State,Pac-10,1496.36532554025,4,2000,2000-09-16
Maryland,ACC,1479.39759838313,4,2000,2000-09-16
Indiana State,,499.245381109893,4,2000,2000-09-16
Cincinnati,Conference USA,1316.75905869394,4,2000,2000-09-16
Central Michigan,Mid-American,1184.56223227993,4,2000,2000-09-16
Youngstown State,,583.791818255291,4,2000,2000-09-16
Tulane,Conference USA,1161.62010192409,4,2000,2000-09-16
Florida,SEC,1566.68792232295,4,2000,2000-09-16
North Carolina,ACC,1516.66031339854,4,2000,2000-09-16
Army,Conference USA,1324.1296809623,4,2000,2000-09-16
Ole Miss,SEC,1501.60392584124,4,2000,2000-09-16
Tulsa,Western Athletic,1229.32460902963,4,2000,2000-09-16
LSU,SEC,1478.33054722891,4,2000,2000-09-16
Wake Forest,ACC,1365.9422907436,4,2000,2000-09-16
Virginia,ACC,1490.20903241232,4,2000,2000-09-16
Rutgers,Big East,1476.2992500339,4,2000,2000-09-16
NC State,ACC,1591.31705795246,5,2000,2000-09-21
Arizona State,Pac-10,1537.38257926035,5,2000,2000-09-23
Auburn,SEC,1594.73614813364,5,2000,2000-09-23
Baylor,Big 12,1469.59709400752,5,2000,2000-09-23
Central Michigan,Mid-American,1141.67447101958,5,2000,2000-09-23
Boston College,Big East,1516.27741179275,5,2000,2000-09-23
UCF,FBS Independents,1152.53655346876,5,2000,2000-09-23
East Carolina,Conference USA,1337.07712228871,5,2000,2000-09-23
Florida State,ACC,1640.78935737112,5,2000,2000-09-23
Fresno State,Western Athletic,1251.70875310632,5,2000,2000-09-23
Georgia,SEC,1502.75244075131,5,2000,2000-09-23
Washington State,Pac-10,1411.51544940911,5,2000,2000-09-23
Indiana,Big Ten,1443.46736991077,5,2000,2000-09-23
Kansas,Big 12,1445.70628396131,5,2000,2000-09-23
Kansas State,Big 12,1554.23748760893,5,2000,2000-09-23
Maryland,ACC,1489.30970014209,5,2000,2000-09-23
Michigan State,Big Ten,1585.79797052624,5,2000,2000-09-23
Nebraska,Big 12,1577.51725412887,5,2000,2000-09-23
Wyoming,Mountain West,1166.08771927262,5,2000,2000-09-23
New Mexico,Mountain West,1207.48539345904,5,2000,2000-09-23
North Carolina,ACC,1525.21860783972,5,2000,2000-09-23
Connecticut,FBS Independents,1132.49937892874,5,2000,2000-09-23
Louisiana,FBS Independents,1021.39185901761,5,2000,2000-09-23
Oklahoma,Big 12,1526.14415592288,5,2000,2000-09-23
Oregon State,Pac-10,1520.26447484901,5,2000,2000-09-23
USC,Pac-10,1570.30579514367,5,2000,2000-09-23
Oklahoma State,Big 12,1451.89133098818,5,2000,2000-09-23
Temple,Big East,1292.15464799424,5,2000,2000-09-23
Tennessee,SEC,1471.05997623892,5,2000,2000-09-23
Texas,Big 12,1478.8970100507,5,2000,2000-09-23
TCU,Western Athletic,1559.43662128409,5,2000,2000-09-23
SMU,Western Athletic,1159.5267269848,5,2000,2000-09-23
Tulsa,Western Athletic,1250.54026940714,5,2000,2000-09-23
Vanderbilt,SEC,1388.64814140667,5,2000,2000-09-23
Utah,Mountain West,1314.41586455671,5,2000,2000-09-23
Arkansas,SEC,1538.07826532903,5,2000,2000-09-23
BYU,Mountain West,1424.42011733306,5,2000,2000-09-23
Buffalo,Mid-American,1167.76485465956,5,2000,2000-09-23
Army,Conference USA,1268.09425100788,5,2000,2000-09-23
Ohio State,Big Ten,1592.91699761933,5,2000,2000-09-23
Purdue,Big Ten,1515.97867493677,5,2000,2000-09-23
South Carolina,SEC,1608.85307034239,5,2000,2000-09-23
UTEP,Western Athletic,1246.47369672808,5,2000,2000-09-23
Ohio,Mid-American,1209.74549791144,5,2000,2000-09-23
Virginia,ACC,1449.02758151793,5,2000,2000-09-23
Florida,SEC,1595.85855448411,5,2000,2000-09-23
West Virginia,Big East,1508.15210732551,5,2000,2000-09-23
Miami (OH),Mid-American,1321.99962105074,5,2000,2000-09-23
Illinois,Big Ten,1503.46902779586,5,2000,2000-09-23
Wisconsin,Big Ten,1504.11064565469,5,2000,2000-09-23
Oregon,Pac-10,1522.37899427917,5,2000,2000-09-23
Pittsburgh,Big East,1575.56111750894,5,2000,2000-09-23
LSU,SEC,1403.5364227228,5,2000,2000-09-23
Western Michigan,Mid-American,1301.89239054814,5,2000,2000-09-23
Georgia Tech,ACC,1447.4368603056,5,2000,2000-09-21
Utah State,Big West,1183.83313018854,5,2000,2000-09-23
Northern Illinois,Mid-American,1185.54812404791,5,2000,2000-09-23
South Florida,FBS Independents,1179.02439180875,5,2000,2000-09-23
Boise State,Big West,1279.279974741,5,2000,2000-09-23
Navy,FBS Independents,1134.84392138427,5,2000,2000-09-23
William & Mary,,498.565266455061,5,2000,2000-09-23
Syracuse,Big East,1390.90305180904,5,2000,2000-09-23
Louisville,Conference USA,1508.98407907537,5,2000,2000-09-23
California,Pac-10,1424.46001046009,5,2000,2000-09-23
New Mexico State,Big West,1361.57073114124,5,2000,2000-09-23
Idaho,Big West,535.334615861542,5,2000,2000-09-23
Cincinnati,Conference USA,1292.27831246893,5,2000,2000-09-23
Southern Illinois,,499.732727879884,5,2000,2000-09-23
North Texas,Big West,1135.67619296597,5,2000,2000-09-23
Middle Tennessee,FBS Independents,1172.7238180651,5,2000,2000-09-23
Notre Dame,FBS Independents,1491.3164289504,5,2000,2000-09-23
Iowa,Big Ten,1341.15538076629,5,2000,2000-09-23
Nevada,Western Athletic,1228.8692002408,5,2000,2000-09-23
Northern Arizona,,498.951817090592,5,2000,2000-09-23
Marshall,Mid-American,1182.72476117068,5,2000,2000-09-23
Northeastern,,584.010175937924,5,2000,2000-09-23
Northwestern State,,581.996775373767,5,2000,2000-09-23
Rice,Western Athletic,1162.12272383228,5,2000,2000-09-23
San Diego State,Mountain West,1152.67945728531,5,2000,2000-09-23
San José State,Western Athletic,1258.61061317703,5,2000,2000-09-23
Southern Mississippi,Conference USA,1338.78318063467,5,2000,2000-09-23
Eastern Michigan,Mid-American,1158.18904450273,5,2000,2000-09-23
Louisiana Monroe,FBS Independents,1145.58247848293,5,2000,2000-09-23
Houston,Conference USA,1205.71689719637,5,2000,2000-09-23
Arkansas State,Big West,1131.65691087061,5,2000,2000-09-23
Tulane,Conference USA,1216.94752208303,5,2000,2000-09-23
Louisiana Tech,FBS Independents,1071.88594506728,5,2000,2000-09-23
Duke,ACC,1319.0471606365,5,2000,2000-09-23
Air Force,Mountain West,1331.39324575011,5,2000,2000-09-23
Alabama,SEC,1394.45170802271,5,2000,2000-09-23
UNLV,Mountain West,1207.44866985148,5,2000,2000-09-23
Bowling Green,Mid-American,1108.50012113318,5,2000,2000-09-23
Memphis,Conference USA,1320.52686194423,5,2000,2000-09-23
Penn State,Big Ten,1367.5089683257,5,2000,2000-09-23
Minnesota,Big Ten,1454.6679129175,5,2000,2000-09-23
Mississippi State,SEC,1523.75540622151,5,2000,2000-09-23
Hawai'i,Western Athletic,1092.01442492924,5,2000,2000-09-23
Akron,Mid-American,1252.14651346357,5,2000,2000-09-23
Clemson,ACC,1597.17302324731,5,2000,2000-09-23
Kentucky,SEC,1479.75054238722,5,2000,2000-09-23
Miami,Big East,1525.11769588601,5,2000,2000-09-23
Kent State,Mid-American,1082.38622675748,5,2000,2000-09-23
Michigan,Big Ten,1545.23128432822,5,2000,2000-09-23
Northwestern,Big Ten,1554.12908018264,5,2000,2000-09-23
UCLA,Pac-10,1528.40140752908,5,2000,2000-09-23
Rutgers,Big East,1448.63439572235,5,2000,2000-09-23
UAB,Conference USA,1262.11778489991,5,2000,2000-09-23
Toledo,Mid-American,1237.74225612068,5,2000,2000-09-23
Temple,Big East,1268.05040943336,6,2000,2000-09-28
Maryland,ACC,1458.31727625597,6,2000,2000-09-28
Nevada,Western Athletic,1183.01494551347,6,2000,2000-09-30
Houston,Conference USA,1236.177338636,6,2000,2000-09-30
Idaho,Big West,567.026899706461,6,2000,2000-09-30
Louisville,Conference USA,1515.52906830191,6,2000,2000-09-30
Arkansas State,Big West,1048.25597196099,6,2000,2000-09-30
South Florida,FBS Independents,1217.37561794934,6,2000,2000-09-30
Syracuse,Big East,1430.77849940215,6,2000,2000-09-30
Navy,FBS Independents,1125.79583067309,6,2000,2000-09-30
Louisiana Monroe,FBS Independents,1101.91234033911,6,2000,2000-09-30
UTEP,Western Athletic,1296.2526065113,6,2000,2000-09-30
Utah State,Big West,1150.43563261275,6,2000,2000-09-30
Stanford,Pac-10,1461.33811657807,6,2000,2000-09-30
Auburn,SEC,1610.20503797496,6,2000,2000-09-30
Arkansas,SEC,1484.77155502918,6,2000,2000-09-30
North Carolina,ACC,1467.22326853163,6,2000,2000-09-30
Indiana,Big Ten,1467.9396462618,6,2000,2000-09-30
LSU,SEC,1447.56770118118,6,2000,2000-09-30
Marshall,Mid-American,1216.78074417016,6,2000,2000-09-30
Rutgers,Big East,1408.75899269133,6,2000,2000-09-30
Michigan,Big Ten,1576.26441673043,6,2000,2000-09-30
Mississippi State,SEC,1568.34585766758,6,2000,2000-09-30
Nebraska,Big 12,1596.90188794216,6,2000,2000-09-30
Ball State,Mid-American,1062.70841820513,6,2000,2000-09-30
Michigan State,Big Ten,1532.91077855316,6,2000,2000-09-30
Penn State,Big Ten,1421.1745528543,6,2000,2000-09-30
Southern Mississippi,Conference USA,1372.45258844478,6,2000,2000-09-30
Texas,Big 12,1511.5479038047,6,2000,2000-09-30
Texas A&M,Big 12,1529.60909452037,6,2000,2000-09-30
Toledo,Mid-American,1262.84566270289,6,2000,2000-09-30
Hawai'i,Western Athletic,1061.81626280561,6,2000,2000-09-30
UCLA,Pac-10,1565.30485202544,6,2000,2000-09-30
Boston College,Big East,1473.03662504268,6,2000,2000-09-30
Akron,Mid-American,1296.46231130788,6,2000,2000-09-30
Alabama,SEC,1455.18849114013,6,2000,2000-09-30
Kent State,Mid-American,1036.36085789812,6,2000,2000-09-30
Duke,ACC,1300.61920236348,6,2000,2000-09-30
Baylor,Big 12,1430.51998823362,6,2000,2000-09-30
Colorado,Big 12,1345.9768483668,6,2000,2000-09-30
Minnesota,Big Ten,1496.40971578058,6,2000,2000-09-30
Ole Miss,SEC,1534.85323812193,6,2000,2000-09-30
UNLV,Mountain West,1258.27332051793,6,2000,2000-09-30
New Mexico,Mountain West,1238.48711126183,6,2000,2000-09-30
Oklahoma,Big 12,1552.8678855685,6,2000,2000-09-30
Oregon,Pac-10,1563.9334788806,6,2000,2000-09-30
Oregon State,Pac-10,1562.15794636385,6,2000,2000-09-30
San José State,Western Athletic,1283.67126214031,6,2000,2000-09-30
Tulane,Conference USA,1261.93164788367,6,2000,2000-09-30
Wake Forest,ACC,1326.87035565666,6,2000,2000-09-30
California,Pac-10,1373.75305920749,6,2000,2000-09-30
UAB,Conference USA,1275.22142835798,6,2000,2000-09-30
Western Michigan,Mid-American,1327.3968935578,6,2000,2000-09-30
Eastern Michigan,Mid-American,1108.3441997475,6,2000,2000-09-30
West Virginia,Big East,1532.25634588638,6,2000,2000-09-28
Florida State,ACC,1671.78178125724,6,2000,2000-09-28
Colorado State,Mountain West,1302.24542558291,6,2000,2000-09-30
SMU,Western Athletic,1129.06628554517,6,2000,2000-09-30
Montana State,,468.307716155081,6,2000,2000-09-30
Connecticut,FBS Independents,1125.95438970221,6,2000,2000-09-30
Richmond,,583.135496161201,6,2000,2000-09-30
Troy,,1161.64877385942,6,2000,2000-09-30
BYU,Mountain West,1384.54466973995,6,2000,2000-09-30
TCU,Western Athletic,1568.48471199527,6,2000,2000-09-30
Texas State,,1234.6843717947,6,2000,2000-09-30
New Mexico State,Big West,1311.79182135802,6,2000,2000-09-30
Utah,Mountain West,1347.8133621325,6,2000,2000-09-30
Arizona,Pac-10,1553.95857126996,6,2000,2000-09-30
Vanderbilt,SEC,1373.17925156535,6,2000,2000-09-30
Georgia,SEC,1556.05915105115,6,2000,2000-09-30
Georgia Tech,ACC,1505.4321996137,6,2000,2000-09-30
Iowa,Big Ten,1316.68310441526,6,2000,2000-09-30
Tennessee,SEC,1427.02869778054,6,2000,2000-09-30
Buffalo,Mid-American,1133.70887166008,6,2000,2000-09-30
Miami,Big East,1564.99309891703,6,2000,2000-09-30
Wisconsin,Big Ten,1473.07751325248,6,2000,2000-09-30
Florida,SEC,1551.26810303804,6,2000,2000-09-30
Missouri,Big 12,1401.31343810242,6,2000,2000-09-30
Northern Illinois,Mid-American,1224.52566340758,6,2000,2000-09-30
Northwestern,Big Ten,1607.01627215572,6,2000,2000-09-30
Purdue,Big Ten,1462.31309040817,6,2000,2000-09-30
Memphis,Conference USA,1286.85745413412,6,2000,2000-09-30
Oklahoma State,Big 12,1419.24043723417,6,2000,2000-09-30
Texas Tech,Big 12,1491.24901093429,6,2000,2000-09-30
Central Michigan,Mid-American,1116.57106443738,6,2000,2000-09-30
Tulsa,Western Athletic,1280.73843153077,6,2000,2000-09-30
Arizona State,Pac-10,1500.47913476398,6,2000,2000-09-30
Virginia Tech,Big East,1608.46168682906,6,2000,2000-09-30
Miami (OH),Mid-American,1277.68382320643,6,2000,2000-09-30
South Carolina,SEC,1548.11628722498,6,2000,2000-09-30
Bowling Green,Mid-American,1154.52548999253,6,2000,2000-09-30
Clemson,ACC,1615.60098152033,6,2000,2000-09-30
Iowa State,Big 12,1591.71694402843,6,2000,2000-09-30
Kansas State,Big 12,1582.02298966237,6,2000,2000-09-30
Illinois,Big Ten,1461.72722493278,6,2000,2000-09-30
Kentucky,SEC,1446.50123010652,6,2000,2000-09-30
Air Force,Mountain West,1280.56859508366,6,2000,2000-09-30
Wyoming,Mountain West,1135.08600146983,6,2000,2000-09-30
Kansas,Big 12,1418.98255431569,6,2000,2000-09-30
Washington,Pac-10,1528.09368826738,6,2000,2000-09-30
USC,Pac-10,1528.41232362884,6,2000,2000-09-30
Rice,Western Athletic,1137.062074869,6,2000,2000-09-30
Cincinnati,Conference USA,1247.29418666828,6,2000,2000-09-30
Virginia,ACC,1488.09951660487,6,2000,2000-09-30
Washington State,Pac-10,1462.2224006617,6,2000,2000-09-30
Louisiana,FBS Independents,1008.28821555954,6,2000,2000-09-30
Ohio,Mid-American,1184.24099490178,6,2000,2000-09-30
UCF,FBS Independents,1202.38139822399,6,2000,2000-09-30
Marshall,Mid-American,1181.02646030148,7,2000,2000-10-05
Rice,Western Athletic,1101.78749900542,7,2000,2000-10-05
North Texas,Big West,1137.24170044354,7,2000,2000-10-05
BYU,Mountain West,1398.07606841975,7,2000,2000-10-06
Miami,Big East,1613.78163505021,7,2000,2000-10-07
Ole Miss,SEC,1538.45584862964,7,2000,2000-10-07
UNLV,Mountain West,1285.54632641834,7,2000,2000-10-07
New Mexico State,Big West,1342.53326726404,7,2000,2000-10-07
Northern Illinois,Mid-American,1257.74108559447,7,2000,2000-10-07
Notre Dame,FBS Independents,1523.62391374472,7,2000,2000-10-07
Southern Mississippi,Conference USA,1391.98770382159,7,2000,2000-10-07
Louisiana,FBS Independents,987.745300159875,7,2000,2000-10-07
Wake Forest,ACC,1283.30743949711,7,2000,2000-10-07
Washington State,Pac-10,1479.44911575688,7,2000,2000-10-07
West Virginia,Big East,1532.49492072285,7,2000,2000-10-07
Texas A&M,Big 12,1461.78133167589,7,2000,2000-10-07
Georgia,SEC,1577.94077998598,7,2000,2000-10-07
Iowa,Big Ten,1377.60174426775,7,2000,2000-10-07
Kansas,Big 12,1389.28844502119,7,2000,2000-10-07
Central Michigan,Mid-American,1058.31881160819,7,2000,2000-10-07
Memphis,Conference USA,1328.77273773571,7,2000,2000-10-07
Middle Tennessee,FBS Independents,1197.34423596947,7,2000,2000-10-07
Mississippi State,SEC,1609.23917515398,7,2000,2000-10-07
Missouri,Big 12,1439.29562290402,7,2000,2000-10-07
Iowa State,Big 12,1543.16474182082,7,2000,2000-10-07
Wisconsin,Big Ten,1438.41817770405,7,2000,2000-10-07
Purdue,Big Ten,1511.9558862214,7,2000,2000-10-07
Syracuse,Big East,1484.02303363538,7,2000,2000-10-07
Tulsa,Western Athletic,1233.42902315166,7,2000,2000-10-07
Virginia,ACC,1520.42960945501,7,2000,2000-10-07
Washington,Pac-10,1568.03582226856,7,2000,2000-10-07
Bowling Green,Mid-American,1122.44349301925,7,2000,2000-10-07
USC,Pac-10,1482.31800465894,7,2000,2000-10-07
Arizona State,Pac-10,1522.5769952982,7,2000,2000-10-07
Miami (OH),Mid-American,1207.51584769729,7,2000,2000-10-07
Cincinnati,Conference USA,1281.80269001146,7,2000,2000-10-07
Clemson,ACC,1648.56749960799,7,2000,2000-10-07
Colorado State,Mountain West,1330.75885360977,7,2000,2000-10-07
Florida,SEC,1575.60133732582,7,2000,2000-10-07
UAB,Conference USA,1253.45904734063,7,2000,2000-10-07
Minnesota,Big Ten,1523.68519666925,7,2000,2000-10-07
Northwestern,Big Ten,1627.97149029226,7,2000,2000-10-07
Ohio,Mid-American,1214.21467914064,7,2000,2000-10-07
Oklahoma,Big 12,1583.87841198179,7,2000,2000-10-07
Wyoming,Mountain West,1088.0278508174,7,2000,2000-10-07
SMU,Western Athletic,1098.42726708699,7,2000,2000-10-07
Kentucky,SEC,1409.66943823098,7,2000,2000-10-07
TCU,Western Athletic,1571.70913845121,7,2000,2000-10-07
Texas Tech,Big 12,1520.09380608755,7,2000,2000-10-07
Eastern Michigan,Mid-American,1077.69350425413,7,2000,2000-10-07
Virginia Tech,Big East,1616.37653417961,7,2000,2000-10-07
Air Force,Mountain West,1300.13006979644,7,2000,2000-10-07
Arkansas,SEC,1491.09828319674,7,2000,2000-10-07
Boston College,Big East,1480.68010828188,7,2000,2000-10-07
Western Michigan,Mid-American,1363.15117742648,7,2000,2000-10-05
Fresno State,Western Athletic,1286.9833289699,7,2000,2000-10-05
Samford,,498.43449252243,7,2000,2000-10-05
Utah State,Big West,1136.90423393295,7,2000,2000-10-06
